"ID"	"IRI"	"PreferredTerm"	"Description"	"Code"
"urn:miriam:uberon:0006922"	"http://purl.obolibrary.org/obo/UBERON_0006922"	"cervix squamous epithelium"	"The squamous epithelium of the cervical portio is similar to that of the vagina, except that it is generally smooth and lacks rete pegs. Colposcopically, it appears featureless except for a fine network of vessels which is sometimes visible. The relative opacity and pale pink coloration of the squamous epithelium derives from its multi-layered histology and the location of its supporting vessels below the basement membrane."	"0006922"
"urn:miriam:uberon:0006923"	"http://purl.obolibrary.org/obo/UBERON_0006923"	"vagina squamous epithelium"	"A squamous epithelium that is part of a vagina."	"0006923"
"urn:miriam:uberon:0006924"	"http://purl.obolibrary.org/obo/UBERON_0006924"	"stomach glandular epithelium"	"A glandular epithelium that lines the stomach. The stomach's glandular epithelium is characterized by the presence of gastric glands."	"0006924"
"urn:miriam:uberon:0006925"	"http://purl.obolibrary.org/obo/UBERON_0006925"	"digestive system gland"	"Any gland that is part of the digestive system."	"0006925"
"urn:miriam:uberon:0006929"	"http://purl.obolibrary.org/obo/UBERON_0006929"	"glandular columnar epithelium"	"Simple columnar epithelium that constitutes the secretory part of a gland. Examples: epithelium of stomach, luminal epithelium of lactiferous duct.[FMA]"	"0006929"
"urn:miriam:uberon:0006930"	"http://purl.obolibrary.org/obo/UBERON_0006930"	"glandular cuboidal epithelium"		"0006930"
"urn:miriam:uberon:0006931"	"http://purl.obolibrary.org/obo/UBERON_0006931"	"stomach glandular region mucosa"	"stomach mucosa that is lined with glandular epithelium and part of a stomach glandular region."	"0006931"
"urn:miriam:uberon:0006932"	"http://purl.obolibrary.org/obo/UBERON_0006932"	"vestibular epithelium"	"An epithelium that is part of a vestibular labyrinth."	"0006932"
"urn:miriam:uberon:0006934"	"http://purl.obolibrary.org/obo/UBERON_0006934"	"sensory epithelium"	"Simple columnar epithelium made up of cells specialized to serve as sensory cells for the reception of external stimuli, as the sensory cells of the cochlea, vestibule, nasal mucosa, and tongue."	"0006934"
"urn:miriam:uberon:0006935"	"http://purl.obolibrary.org/obo/UBERON_0006935"	"crista ampullaris neuroepithelium"	"An epithelium that is part of a crista ampullaris."	"0006935"
"urn:miriam:uberon:0006936"	"http://purl.obolibrary.org/obo/UBERON_0006936"	"thymus subcapsular epithelium"	"the epithelial cells lining the capsule and trabeculae of the thymus"	"0006936"
"urn:miriam:uberon:0006937"	"http://purl.obolibrary.org/obo/UBERON_0006937"	"inner ear epithelium"	"the epithelial cell layer containing the sensory hair cells and their associated sensory nerve terminals"	"0006937"
"urn:miriam:uberon:0006938"	"http://purl.obolibrary.org/obo/UBERON_0006938"	"pinna surface epithelium"	"An epithelium that is part of a pinna."	"0006938"
"urn:miriam:uberon:0006946"	"http://purl.obolibrary.org/obo/UBERON_0006946"	"efferent duct"	"The efferent ducts (or efferent ductules or ductuli efferentes) connect the rete testis with the initial section of the epididymis. The ductuli are unilaminar and composed of columnar ciliated and non-ciliated (absorptive) cells. The ciliated cells serve to stir the luminal fluids, possibly to help ensure homogeneous absorption of water from the fluid produced by the testis, which results in an increase in the concentration of luminal sperm. The epithelium is surrounded by a band of smooth muscle that helps to propel the sperm toward the epididymis."	"0006946"
"urn:miriam:uberon:0006947"	"http://purl.obolibrary.org/obo/UBERON_0006947"	"male genital duct"	"A duct or series of ducts that transports sperm from the gonad. In mammals this is from the seminiferous tubules through rete testis, vas efferentia, epididymis, vas deferens, ejeculatory duct to the urethra."	"0006947"
"urn:miriam:uberon:0006948"	"http://purl.obolibrary.org/obo/UBERON_0006948"	"efferent duct epithelium"	"An epithelium that is part of a efferent duct."	"0006948"
"urn:miriam:uberon:0006949"	"http://purl.obolibrary.org/obo/UBERON_0006949"	"cervical loop"	"The cervical loop is the location on an enamel organ in a developing tooth where the outer enamel epithelium and the inner enamel epithelium join. The cervical loop is a histologic term indicating a specific epithelial structure at the apical side of the tooth germ, consisting of loosely aggregated stellate reticulum in the center surrounded by stratum intermedium. These tissues are enveloped by a basal layer of epithelium known on the outside of the tooth as outer enamel epithelium and on the inside as inner enamel epithelium. During root formation the inner layers of epithelium disappear and only the basal layers are left creating Hertwig's Epithelial Root Sheath (HERS). At this point it is usually referred to as HERS instead of the cervical loop to indicate the structural difference[WP]."	"0006949"
"urn:miriam:uberon:0006950"	"http://purl.obolibrary.org/obo/UBERON_0006950"	"stellate reticulum"	"The stellate reticulum is a group of cells located in the center of the enamel organ of a developing tooth. These cells are star shaped and synthesize glycosaminoglycans. As glycosamingoglycans are produced, water is drawn in between the cells and stretch them apart. As they are moved further away from one another, the stellate reticulum maintain contact with one another through desmosomes, resulting in their unique appearance. stellate reticulum is lost after the first layer of dentin is laid down. this brings cells in inner enamel epithelium closer to blood vessels at the periphery[WP]."	"0006950"
"urn:miriam:uberon:0006951"	"http://purl.obolibrary.org/obo/UBERON_0006951"	"inner dental epithelium"	"Inner layer of cells of the dental organ, nearest the odontogenic papilla, and composed of ameloblasts."	"0006951"
"urn:miriam:uberon:0006952"	"http://purl.obolibrary.org/obo/UBERON_0006952"	"outer dental epithelium"	"Outer layer of cells of the dental organ."	"0006952"
"urn:miriam:uberon:0006953"	"http://purl.obolibrary.org/obo/UBERON_0006953"	"ejaculatory duct epithelium"	"The ejaculatory duct epithelium is composed of cuboidal to columnar cells between or through which project the terminal parts of the ducts of the unicellular prostate glands."	"0006953"
"urn:miriam:uberon:0006954"	"http://purl.obolibrary.org/obo/UBERON_0006954"	"mammary gland myoepithelium"	"the outer cell layer of the mammary gland epithelium bilayer which is located basal to the luminal (secretory) cells and adjacent to the basement membrane."	"0006954"
"urn:miriam:uberon:0006955"	"http://purl.obolibrary.org/obo/UBERON_0006955"	"uterine epithelium"	"An epithelium that is part of a uterus."	"0006955"
"urn:miriam:uberon:0006956"	"http://purl.obolibrary.org/obo/UBERON_0006956"	"buccal mucosa"	"The inner lining of the cheeks and lips."	"0006956"
"urn:miriam:uberon:0006957"	"http://purl.obolibrary.org/obo/UBERON_0006957"	"submandibular gland primordium epithelium"	"An epithelium that is part of a submandibular gland primordium."	"0006957"
"urn:miriam:uberon:0006958"	"http://purl.obolibrary.org/obo/UBERON_0006958"	"great vein of heart"	"The Great Cardiac Vein (left coronary vein) begins at the apex of the heart and ascends along the anterior longitudinal sulcus to the base of the ventricles. It then curves to the left in the coronary sulcus, and reaching the back of the heart, opens into the left extremity of the coronary sinus. It receives tributaries from the left atrium and from both ventricles: one, the left marginal vein, is of considerable size, and ascends along the left margin of the heart."	"0006958"
"urn:miriam:uberon:0006959"	"http://purl.obolibrary.org/obo/UBERON_0006959"	"mandible angular process"	"A process which protrudes from the ventral caudal angle of the mandible, and acts as the attachment of the digastric muscle."	"0006959"
"urn:miriam:uberon:0006960"	"http://purl.obolibrary.org/obo/UBERON_0006960"	"ovary stroma"	"The stroma of the ovary is a peculiar soft tissue, abundantly supplied with blood vessels, consisting for the most part of spindle-shaped cells with a small amount of ordinary connective tissue. These cells have been regarded by some anatomists as unstriped muscle cells, which, indeed, they most resemble; by others as connective-tissue cells. On the surface of the organ this tissue is much condensed, and forms a layer composed of short connective-tissue fibers, with fusiform cells between them. The stroma of the ovary may contain interstitial cells resembling those of the testis."	"0006960"
"urn:miriam:uberon:0006964"	"http://purl.obolibrary.org/obo/UBERON_0006964"	"pars distalis of adenohypophysis"	"The distal part of adenohypophysis: the part that makes up the main body of the gland."	"0006964"
"urn:miriam:uberon:0006965"	"http://purl.obolibrary.org/obo/UBERON_0006965"	"vascular cord"	"The vascular cord is the primordial vasculature that will develop into blood vessels by the process of tubulogenesis[GO]. The vascular cord is composed of angioblast or vascular endothelial cells in a solid linear mass called a cord. The cord then undergoes tubulogenesis to form the lumen of the vessels[ZFA]."	"0006965"
"urn:miriam:uberon:0006966"	"http://purl.obolibrary.org/obo/UBERON_0006966"	"coronary capillary"	"A capillary that is part of the coronary system."	"0006966"
"urn:miriam:uberon:0006967"	"http://purl.obolibrary.org/obo/UBERON_0006967"	"horn"	"A pointed projection of the skin on the head of various animals, consisting of a covering of horn (keratin and other proteins) surrounding a core of living bone."	"0006967"
"urn:miriam:uberon:0006968"	"http://purl.obolibrary.org/obo/UBERON_0006968"	"keratin sheath of horn"		"0006968"
"urn:miriam:uberon:0006969"	"http://purl.obolibrary.org/obo/UBERON_0006969"	"cranial appendage"	"An anatomical projection that is part of and protrudes from the head"	"0006969"
"urn:miriam:uberon:0006970"	"http://purl.obolibrary.org/obo/UBERON_0006970"	"bony core of horn"		"0006970"
"urn:miriam:uberon:0006971"	"http://purl.obolibrary.org/obo/UBERON_0006971"	"antler"	"Antlers are the usually large, branching bony appendages on the heads of most deer species."	"0006971"
"urn:miriam:uberon:0006972"	"http://purl.obolibrary.org/obo/UBERON_0006972"	"nephridium"	"An exceretory tubule that usually opens to the exterior by a nephridiopore. The inner end of the tubule may be blind, ending in flame cells (protonephridium) or may open into the coelom through a ciliated funnel (metanephridium)."	"0006972"
"urn:miriam:uberon:0006973"	"http://purl.obolibrary.org/obo/UBERON_0006973"	"protonephridium"	"A network of dead-end tubules lacking internal openings found in the Phylums Platyhelminthes, kinorhyncha and Rotifera."	"0006973"
"urn:miriam:uberon:0006974"	"http://purl.obolibrary.org/obo/UBERON_0006974"	"metanephridium"	"A type of excretory gland or nephridium found in many types of invertebrates such as Annelids, Arthropods and Molluscs. It typically consists of a ciliated funnel opening into the body cavity or coelom connected to a duct which may be variously glandularized, folded or expanded (vesiculate) and which typically opens to the organism's exterior. These ciliated tubules pump water carrying surplus ions, metabolic waste, toxins from food, and useless hormones out of the organism through openings known as nephrostomes. This waste is passed out of the body at the nephridiopore. The primary urine produced by filtration of blood (or a similar functioning fluid) is modified into secondary urine through selective reabsorption by the cells lining the metanephridium. In many earthworms the nephridial ducts open into the digestive tract instead, a condition known as enteronephry."	"0006974"
"urn:miriam:uberon:0006976"	"http://purl.obolibrary.org/obo/UBERON_0006976"	"peptonephridium"	"Organs opening into the buccal cavity of pharynx (supposedly modified nephridia) of invertebrates."	"0006976"
"urn:miriam:uberon:0006983"	"http://purl.obolibrary.org/obo/UBERON_0006983"	"anatomical point"	"Non-material anatomical entity of zero dimension, which forms a boundary of an anatomical line or surface."	"0006983"
"urn:miriam:uberon:0006984"	"http://purl.obolibrary.org/obo/UBERON_0006984"	"anatomical surface"	"A two dimensional anatomical structure that is the boundary between an anatomical structure and an anatomical substance, an anatomical space or the organism's environment. Examples include the surface of your skin, the surface of the lining of your gut; the surface of the endothelium of you aorta that is in contact with blood.n"	"0006984"
"urn:miriam:uberon:0007005"	"http://purl.obolibrary.org/obo/UBERON_0007005"	"cardiogenic splanchnic mesoderm"	"The splanchnic mesoderm in the cardiogenic region where the heart develops; it gives rise to endocardial heart tubes that fuse to form the primordial cardiac tube, the heart primordium[web]. Two migratory heart primordia that move ventrally during the course of neurulation, and then fuse[XAO]."	"0007005"
